Seed Address,Seed Name,Depth Max,Length,Root Address,Root Name,Root Symbol,Path
01d6f920,FUN_01d6f920,5,1,01d6e7b4,switchD_01d75c38::caseD_0,,FUN_01d6f920 -> switchD_01d75c38::caseD_0
01d6f920,FUN_01d6f920,5,1,01d6c3a8,FUN_01d6c3a8,,FUN_01d6f920 -> FUN_01d6c3a8
