Seed Address,Seed Name,Depth Max,Length,Root Address,Root Name,Root Symbol,Path
01ac70d0,FUN_01ac70d0,5,1,01ac6960,switchD_01add344::caseD_0,,FUN_01ac70d0 -> switchD_01add344::caseD_0
