Function Address,Function Offset,Function Name,Function Symbol,Function Demangled,Function Namespace,Function Signature,Function Size,Function Basic Blocks,Function Incoming Refs,Function Decompile Path,Function CFG Path,Function Disasm Path,Function Clone Hash,Function Fingerprint,Function Referenced By,External Names,Suggested Name,Hit Count,Match Values,Strings In Body,Struct Accesses,Constants,Globals Accessed,Comments,Callers,Callees
02525280,0x2525280,FUN_02525280,,,Global,"bool __cdecl FUN_02525280(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, ushort * param_8, ushort * param_9)",268,19,0,decompiled/FUN_02525280__02525280.c,decompiled/FUN_02525280__02525280.mmd,decompiled/FUN_02525280__02525280.asm,8edd53261171376a,fd7bbfa9fd0300910908403928084039a900003408010035e0030032fd7bc1a8,,,Ip,2,Ip,,,0x1b1;0x1d8;0x7cf;0x7d0;0x1fa0;0xffff,DAT_0000cccd@0000cccd(rw);DAT_0000cccc@0000cccc(rw),,,f
02486920,0x2486920,FUN_02486920,,,Global,undefined8 __cdecl FUN_02486920(ulong param_1),10504,696,12,decompiled/FUN_02486920__02486920.c,decompiled/FUN_02486920__02486920.mmd,decompiled/FUN_02486920__02486920.asm,f7da62dea61fc219,e80300aa09179fd28937a5f2089d40922902c0f2e0031f2a1f0109eb0c060054,,,IP,2,IP;iP,,,0x100;0x101;0x102;0x103;0x104;0x105;0x106;0x107;0x108;0x109;0x10a;0x10b;0x10c;0x10d;0x10e;0x10f;0x110;0x111;0x112;0x113;0x114;0x115;0x116;0x117;0x118;0x119;0x11a;0x11b;0x11c,DAT_00002478+5@0000247d(rw);DAT_0000f618+3@0000f61b(rw);DAT_00002248@00002248(rw);DAT_0000d6a7@0000d6a7(rw);DAT_0000d6a8@0000d6a8(rw);DAT_00003d6c@00003d6c(rw);DAT_0000d4f5@0000d4f5(rw);DAT_000038b0+1@000038b1(rw);DAT_0000bce8+6@0000bcee(rw);DAT_0000a45c@0000a45c(rw);DAT_00009930@00009930(rw);DAT_0000d8b8@0000d8b8(rw);DAT_0000cba0@0000cba0(rw);DAT_0000424d@0000424d(rw);DAT_00003260@00003260(rw);DAT_0000fe45@0000fe45(rw);...,,FUN_02592580;FUN_032a5500;FUN_02597d38;FUN_0065ebe0;FUN_01e7cdb8;FUN_032a1e20;FUN_0259768c,
00017ab0,0x17ab0,FUN_00017ab0,,,Global,"undefined8 __cdecl FUN_00017ab0(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, long * param_8)",304,15,4,decompiled/FUN_00017ab0__00017ab0.c,decompiled/FUN_00017ab0__00017ab0.mmd,decompiled/FUN_00017ab0__00017ab0.asm,dc4323f535db4003,f44fbea9fd7b01a9fd430091e80300aae0031f2a130140f91f8d2039682642b9,,,IP,1,IP,_%02d,,0x1b1;0x224;0x2e0;0x2e8;0x340;0x378;0x3a0;0x480;0x823;0x4fd0;0x427e7a9;0x437a50e;0x4441635;0x445283b,DAT_0427e000@0427e000(rw);s__0427e7af@0427e7af(rw);s__%02d_04452000@04452000(rw);s_IPE:_%s_04452852@04452852(rw);s_t_04441000@04441000(rw);s_o_THP_support_04441636@04441636(rw);PTR_f_052a2000@052a2000(rw);DAT_00004fd0@00004fd0(rw);DAT_052a2208@052a2208(r);DAT_00004fd8@00004fd8(rw);DAT_0437a000@0437a000(rw);s_SOLVE_entry_'%s'!_0437a527@0437a527(rw),,FUN_0000ea40;FUN_00017be0,FUN_00027ae0;FUN_00015ee0;FUN_00016140
0149f550,0x149f550,FUN_0149f550,,,Global,"long __cdecl FUN_0149f550(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, undefined8 * param_8, long param_9)",1372,73,0,decompiled/FUN_0149f550__0149f550.c,decompiled/FUN_0149f550__0149f550.mmd,decompiled/FUN_0149f550__0149f550.asm,393de7784fbb6a13,ff0303d1f93b00f9f85f08a9f65709a9f44f0aa9fd7b0ba9fdc30291359e01f0,,,IP,1,IP,,,0x1b1;0x1d5;0x1ee;0x200;0x316;0x3f4;0x406;0x5d7;0x5e6;0x426e619;0x42a10ae;0x42c347a;0x44208c4;0x44ee4e4;0x44ee500;0x4741dbb;0x4753084,SUB_04741dbc@04741dbc(r);DAT_00002772@00002772(rw);DAT_04866000@04866000(rw);s_olor_%dp_04410000@04410000(rw);s_p_debris_04316000@04316000(rw);DAT_05068000@05068000(rw);DAT_05068d20@05068d20(rw);s_lationFactor7_04420000@04420000(rw);s_3402a/OnlineCore/src/Core/System_044208c4@044208c4(rw);DAT_04866c2e@04866c2e(rw);s_ide_042a1000@042a1000(rw);s_de_042a10ae@042a10ae(rw);DAT_04753000@04753000(rw);DAT_04753084@04753084(rw);DAT_04741000@04741000(rw);SUB_04741dbb@04741dbb(rw);...,,,FUN_0062dd20;FUN_0149fac0;FUN_0149ecc0
006daf20,0x6daf20,FUN_006daf20,,,Global,undefined8 __cdecl FUN_006daf20(ulong param_1),4884,322,2,decompiled/FUN_006daf20__006daf20.c,decompiled/FUN_006daf20__006daf20.mmd,decompiled/FUN_006daf20__006daf20.asm,570ee0f40e3fcdf2,69a485d2294db5f2089c4092a901c0f21f0109eb6d050054693a84d2697cb0f2,,,iP,1,iP,,,,DAT_00002d23@00002d23(rw);DAT_000021d3@000021d3(rw);DAT_0000ff7a@0000ff7a(rw);DAT_0000df5d@0000df5d(rw);DAT_0000fd0f@0000fd0f(rw);DAT_000099aa@000099aa(rw);DAT_0000d266@0000d266(rw);DAT_00003d2e@00003d2e(rw);DAT_0000ad38@0000ad38(rw);DAT_0000d16f@0000d16f(rw);DAT_0000d05d@0000d05d(rw);DAT_00002240+5@00002245(rw);DAT_0000cb5a@0000cb5a(rw);DAT_00002d24@00002d24(rw);DAT_0000bc58+5@0000bc5d(rw);DAT_000039dc@000039dc(rw);...,,FUN_01654eb0,
029fab70,0x29fab70,FUN_029fab70,,,Global,"undefined __cdecl FUN_029fab70(undefined1[16] param_1, undefined1[16] param_2, undefined1[16] param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, long param_8)",2036,91,0,decompiled/FUN_029fab70__029fab70.c,decompiled/FUN_029fab70__029fab70.mmd,decompiled/FUN_029fab70__029fab70.asm,1be7c8f84fb665c6,ff0302d1fb1300f9fa6703a9f85f04a9f65705a9f44f06a9fd7b07a9fdc30191,,,ip,1,ip,00_ringLinner,,0x106;0x108;0x10a;0x10c;0x117;0x119;0x124;0x145;0x162;0x164;0x167;0x179;0x17b;0x17d;0x17f;0x18a;0x18c;0x197;0x1b1;0x1b8;0x1d5;0x1d7;0x1da;0x1ec;0x1ee;0x1f0;0x1f2;0x1fd;0x1ff;0x20a;0x22b;0x248;...,DAT_00000a88@00000a88(rw);DAT_00000a90@00000a90(rw);s__ATTACK_043ed000@043ed000(rw);s_ingMB3_043edb07@043edb07(rw);DAT_00000a98@00000a98(rw);s_dge_01_Normal_04327000@04327000(rw);s_G_ARENA_JIRO_BREAK_043270af@043270af(rw);s_IND_MOVE_042d3000@042d3000(rw);DAT_042d34b8@042d34b8(rw);s_nLanguageScene_04337000@04337000(rw);s_ptrap_set_04_04337287@04337287(rw);s_advantage_reverse_042e4000@042e4000(rw);s_hara_darz_042e41ec@042e41ec(rw);s__camera_roll_offset_0439a000@0439a000(rw);s_i_Sit_R_0439a2e3@0439a2e3(rw);s_ide_042a1000@042a1000(rw);...,,,f;FUN_02627a40;FUN_029fb3a0
038fde90,0x38fde90,FUN_038fde90,,,Global,"char * __cdecl FUN_038fde90(long * param_1, long param_2)",176,16,31,decompiled/FUN_038fde90__038fde90.c,decompiled/FUN_038fde90__038fde90.mmd,decompiled/FUN_038fde90__038fde90.asm,535009f088a599ad,f44fbea9fd7b01a9fd43009128244039f40301aaf30300aa8922403908751e12,,,iP,1,iP,,,0x108;0x113;0x166;0x1b1;0x1ff;0xffff;0x425cf5d;0x4306a55;0x4347ea7;0x4358f8e;0x43ab457;0x4535018;0x45350e8;0x45350f0;0x45350f8;0x45350f9,UINT_04535000@04535000(rw);switchdataD_045350f8@045350f8(rw),,FUN_0390c820;switchD_03907dec::caseD_0;switchD_038ced74::caseD_a;FUN_03908630;FUN_038fde90;FUN_038f5750;FUN_038ffe90;FUN_038f3b50;FUN_03912f00;FUN_038fdb30;FUN_0390bdd0;FUN_038f65a0;FUN_038f5b30,FUN_038fde90
