Location,Match Bytes,Match Value,Label,Code Unit
0449e16a,52 65 6e 64 65 7a 56 6f 75 73,RendezVous,,?? 52h    R
0449e14a,52 65 6e 64 65 7a 56 6f 75 73,RendezVous,s_N2nn3nex10RendezVousE_0449e140,"ds ""N2nn3nex10RendezVousE"""
0449e19a,52 65 6e 64 65 7a 56 6f 75 73,RendezVous,,"ds ""N2nn3nex19RendezVousOperationE"""
0449e1ba,52 65 6e 64 65 7a 56 6f 75 73,RendezVous,s_N2nn3nex25RendezVousLogoutOperat_0449e1b0,"ds ""N2nn3nex25RendezVousLogoutOperationE"""
043abd67,52 65 6e 64 65 7a 56 6f 75 73,RendezVous,,"ds ""RendezVousLogin"""
04290258,52 65 6e 64 65 7a 56 6f 75 73,RendezVous,,"ds ""RendezVousLogout"""
