Location,Match Bytes,Match Value,Label,Code Unit
04451e95,6a 6f 69 6e 74,joint,,?? 6Ah    j
0426e561,4a 6f 69 6e 74,Joint,,"ds ""DestroySessionJob::WaitForcedTerminatingOfJointSessionJob"""
042a39dc,4a 4f 49 4e 54,JOINT,,"ds ""EFFECT_SUB_ATTRIBUTE_NO_JOINT_SCALE"""
04257aec,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_BUDDY_FINAL_TARGET_WORK_INT_POS_JOINT"""
042dbd41,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_DEDEDE_FINAL_TARGET_WORK_INT_POS_JOINT"""
042bcf66,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_DOLLY_STATUS_SUPER_SPECIAL2_WORK_INT_ITEM_JOINT_ID"""
043e4ab5,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_FALCO_FINAL_TARGET_WORK_INT_POS_JOINT"""
0433dc9d,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_FOX_FINAL_TARGET_WORK_INT_POS_JOINT"""
044445a0,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_INSTANCE_WORK_ID_FLOAT_ADJUST_JOINT_POS_X_CHANGE_MOTION"""
04319b25,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_INSTANCE_WORK_ID_FLOAT_ADJUST_JOINT_POS_Y_CHANGE_MOTION"""
042f925e,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_INSTANCE_WORK_ID_INT_ADJUST_JOINT_ID_CHANGE_MOTION"""
0444bf6a,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_JACK_STATUS_SPECIAL_HI_INT_ITEM_JOINT_ID"""
0444facb,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_KROOL_FINAL_TARGET_WORK_INT_POS_JOINT"""
043b6b24,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_MASTER_FINAL_TARGET_WORK_INT_THROW_JOINT"""
04374c88,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_MASTER_STATUS_SPECIAL_HI_INT_ITEM_JOINT_ID"""
04393be6,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_MEWTWO_INSTANCE_WORK_ID_FLOAT_THROW_JOINT_POS_X"""
0444ad09,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_MEWTWO_INSTANCE_WORK_ID_FLOAT_THROW_JOINT_POS_Y"""
043a42f2,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_MEWTWO_INSTANCE_WORK_ID_FLOAT_THROW_JOINT_POS_Z"""
04374459,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_ARM_L2"""
04310769,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_ARM_R2"""
042de9c0,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_HEAD"""
0439511e,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_NECK"""
043e8330,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_NECK_3"""
04321814,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_NECK_6"""
0445d2bf,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_NECK_8"""
04332284,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_NUM"""
043d7a03,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_SHOULDER_L2"""
0442a977,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_SHOULDER_R2"""
0429a7de,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_HIT_DATA_JOINT_WAIST"""
043744d1,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_JOINT_NECK_3"""
042dea6c,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_JOINT_NECK_5"""
04352dd5,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_JOINT_NECK_7"""
042cdf65,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_JOINT_NECK_9"""
04363c80,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_JOINT_NECK_NUM"""
042ef6fc,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_STATUS_SPECIAL_LW_WORK_FLOAT_JOINT_NECK_TRANS"""
0444bd2d,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_STATUS_SPECIAL_LW_WORK_FLOAT_JOINT_ROT_X"""
042573fc,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_STATUS_SPECIAL_LW_WORK_FLOAT_JOINT_ROT_Y"""
042bc50a,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_STATUS_SPECIAL_LW_WORK_FLOAT_JOINT_THROW_X"""
0442aa54,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_PACKUN_STATUS_SPECIAL_LW_WORK_FLOAT_JOINT_THROW_Y"""
042eded0,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_REFLET_INSTANCE_WORK_ID_INT_KIRBY_JOINT_HOLD_JOINT_ID"""
042ededb,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_REFLET_INSTANCE_WORK_ID_INT_KIRBY_JOINT_HOLD_JOINT_ID"""
04256e84,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_RIDLEY_FINAL_TARGET_WORK_INT_POS_JOINT"""
043528ed,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_RIDLEY_HIT_DATA_JOINT_NUM"""
0440a071,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_RIDLEY_HIT_DATA_JOINT_WEAK_POINT"""
04312e2f,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_SAMUS_INSTANCE_WORK_ID_FLOAT_CATCH_JOINT_LENGTH"""
042cd8a8,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_SHIZUE_STATUS_WORK_ID_SPECIAL_S_INT_CUT_JOINT_ID"""
043b5d1b,4a 4f 49 4e 54,JOINT,,"ds ""FIGHTER_SIMON_FINAL_TARGET_WORK_INT_POS_JOINT"""
