Location,Match Value,Depth,Terminal,Ref Type,Operand Index,From Address,From Offset,From Code Unit,Function Address,Function Offset,Function Name,Function Symbol,Function Demangled,Function Namespace,Function Signature,Function Size,Function Basic Blocks,Function Incoming Refs,Function Decompile Path,Function CFG Path,Function Clone Hash,Function Fingerprint,Function Referenced By,Path
044323da,friend,1,1,DATA,0,0017b080,0x17b080,"str x8,[x19, #0x40]",,,,,,,,0,0,0,,,,,,044323da -> 0017b080
04400889,friend,1,1,PARAM,0,01d5ab9c,0x1d5ab9c,"add x1,x1,#0x889",01d5ab30,0x1d5ab30,FUN_01d5ab30,,,Global,"undefined __cdecl FUN_01d5ab30(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, long param_8, uint param_9)",444,25,21,decompiled/FUN_01d5ab30__01d5ab30.c,decompiled/FUN_01d5ab30__01d5ab30.mmd,4f9ad872c6e0d708,ff0306d1e923126dfc9b00f9f85f14a9f65715a9f44f16a9fd7b17a9fdc30591,,04400889 -> 01d5ab9c
