Location,Match Value,Depth,Terminal,Ref Type,Operand Index,From Address,From Offset,From Code Unit,Function Address,Function Offset,Function Name,Function Symbol,Function Demangled,Function Namespace,Function Signature,Function Size,Function Basic Blocks,Function Incoming Refs,Function Decompile Path,Function CFG Path,Function Clone Hash,Function Fingerprint,Function Referenced By,Path
0449cfc0,Network,1,0,DATA,0,03a05260,0x3a05260,addr 0449cfc0,,,,,,,,0,0,0,,,,,,0449cfc0 -> 03a05260
04359a47,Network,1,1,READ,2,0055aee8,0x55aee8,"ldp x9,x8,[x8, #0x30]",,,,,,,,0,0,0,,,,,,04359a47 -> 0055aee8
0432854e,Network,1,1,READ,1,00408338,0x408338,"ldur x11,[x12, #0x7]",00407f80,0x407f80,FUN_00407f80,,,Global,"undefined __cdecl FUN_00407f80(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, undefined8 param_8, undefined8 param_9, size_t param_10, undefined8 param_11, undefined8 param_12, undefined8 param_13, undefined8 param_14, undefined8 param_15)",3336,111,0,decompiled/FUN_00407f80__00407f80.c,decompiled/FUN_00407f80__00407f80.mmd,5055b5ab95ee8adf,fc6fbaa9fa6701a9f85f02a9f65703a9f44f04a9fd7b05a9fd430191ff033cd1,,0432854e -> 00408338
